,Base Website,Scraped Page,Page Type,Emails,Phone Numbers
484,https://www.ppp6.cz/,https://www.ppp6.cz/,main,"pychova@ppp6.cz, martanova@ppp6.cz, kubikova@ppp6.cz, fajkusova@ppp6.cz, ksajt@ppp6.cz, stindlova@ppp6.cz, ppp6@ppp6.cz, kanakova@ppp6.cz, svarcova@ppp6.cz, zakova@ppp6.cz, kolenata@ppp6.cz, vlachynska@ppp6.cz, krepelova@ppp6.cz, chmelarova@ppp6.cz, vidrsperkova@ppp6.cz, mytina@ppp6.cz, masakova@ppp6.cz, novakova@ppp6.cz, fidrhelova@ppp6.cz, vodnanska@ppp6.cz, jakesova@ppp6.cz","220 612 131, 978-80-7422"
485,https://www.ppp6.cz/,https://www.ppp6.cz/kontakt/,contact,"ksajt@ppp6.cz, ppp6@ppp6.cz",220 612 131
486,https://www.ppp6.cz/,https://www.ppp6.cz/o-nas-2/,contact,"pychova@ppp6.cz, kubikova@ppp6.cz, fajkusova@ppp6.cz, ksajt@ppp6.cz, stindlova@ppp6.cz, kanakova@ppp6.cz, svarcova@ppp6.cz, zakova@ppp6.cz, kolenata@ppp6.cz, vidrsperkova@ppp6.cz, mytina@ppp6.cz, masakova@ppp6.cz, novakova@ppp6.cz, jakesova@ppp6.cz, martanova@ppp6.cz, vlachynska@ppp6.cz, chmelarova@ppp6.cz, fidrhelova@ppp6.cz, vodnanska@ppp6.cz, krepelova@ppp6.cz",978-80-7422
487,https://www.optrebic.cz,https://www.optrebic.cz,main,,"568 845 348, 777 720 165, 606 021 577, 724 304 718"
488,https://www.optrebic.cz,https://www.optrebic.cz/kontakt/kontaktni-formular/,contact,,"606 021 577, 568 845 348, 724 304 718, 777 720 165"
489,https://www.pamatovacek.cz,https://www.pamatovacek.cz,main,"pamatovacek@pamatovacek.czwww.pamatovacek.cz, pamatovacek@pamatovacek.cz","585 426 110, 732 452 596, 775 466 846"
490,https://www.pamatovacek.cz,https://www.pamatovacek.cz/o-nas,contact,,585 426 110
491,https://www.pamatovacek.cz,https://www.pamatovacek.cz/kontakty,contact,pamatovacek@pamatovacek.cz,"585 426 110, 732 452 596, 775 466 846"
492,https://www.psychocentrum.cz,https://www.psychocentrum.cz,main,"novakova@psychocentrum.cz, kopackova@psychocentrum.cz, poradna.ji@psychocentrum.cz, vyskocilova@psychocentrum.cz, poradna.hb@psychocentrum.cz, ic.vysocina@psychocentrum.cz, poradna.tr@psychocentrum.cz, vetrovec@psychocentrum.cz, neuwirthova@psychocentrum.cz, hronova@psychocentrum.cz, steinhauselova@psychocentrum.cz, poradna.zr@psychocentrum.cz, hinkova@psychocentrum.cz, jiraska@psychocentrum.cz, freiwaldova@psychocentrum.cz, brabcova@psychocentrum.cz, lenzova@psychocentrum.cz, poradna.pe@psychocentrum.cz, petru@psychocentrum.cz","568 846 500, 731 873 408, +420 731 193 152, +420 704 619 459, +420 731 193 152, +420 567 215 532, +420 606 520 546, +420 731 873 408, +420 737 618 913, +420 566 621 404, +420 568 846 500, +420 606 520 546, +420 734 285 161, +420 728 846 122, +420 567 308 855, +420 567 215 532, 1452580 01, +420 606 796 315, +420 734 354 085"
493,https://www.psychocentrum.cz,https://www.psychocentrum.cz/napsali-o-nas,contact,"poradna.zr@psychocentrum.cz, poradna.ji@psychocentrum.cz, jiraska@psychocentrum.cz, ic.vysocina@psychocentrum.cz, poradna.hb@psychocentrum.cz, poradna.tr@psychocentrum.cz, poradna.pe@psychocentrum.cz","+420 731 193 152, +420 704 619 459, +420 567 215 532, +420 728 846 122, +420 567 308 855, +420 731 873 408, +420 606 520 546, +420 737 618 913, +420 734 354 085, +420 566 621 404, 1452580 01, +420 568 846 500, +420 606 520 546"
494,https://www.psychocentrum.cz,mailto:poradna.ji@psychocentrum.cz,contact,,
495,https://www.psychocentrum.cz,https://www.psychocentrum.cz/o-nas,contact,"poradna.zr@psychocentrum.cz, poradna.ji@psychocentrum.cz, jiraska@psychocentrum.cz, poradna.hb@psychocentrum.cz, poradna.pe@psychocentrum.cz, poradna.tr@psychocentrum.cz, ic.vysocina@psychocentrum.cz","+420 731 193 152, +420 704 619 459, +420 567 215 532, +420 728 846 122, +420 567 308 855, +420 731 873 408, +420 606 520 546, +420 737 618 913, +420 566 621 404, 1452580 01, +420 568 846 500, +420 734 354 085"
496,https://www.psychocentrum.cz,https://www.psychocentrum.cz/kontakty,contact,"vyskocilova@psychocentrum.cz, ic.vysocina@psychocentrum.cz, vetrovec@psychocentrum.cz, neuwirthova@psychocentrum.cz, hronova@psychocentrum.cz, steinhauselova@psychocentrum.cz, poradna.zr@psychocentrum.cz, hinkova@psychocentrum.cz, novakova@psychocentrum.cz, kopackova@psychocentrum.cz, poradna.ji@psychocentrum.cz, poradna.hb@psychocentrum.cz, poradna.tr@psychocentrum.cz, jiraska@psychocentrum.cz, freiwaldova@psychocentrum.cz, brabcova@psychocentrum.cz, lenzova@psychocentrum.cz, poradna.pe@psychocentrum.cz, petru@psychocentrum.cz","568 846 500, 731 873 408, +420 731 193 152, +420 704 619 459, +420 731 193 152, +420 734 285 161, +420 567 215 532, +420 728 846 122, +420 567 308 855, +420 731 873 408, +420 606 520 546, +420 737 618 913, +420 566 621 404, +420 567 215 532, 1452580 01, +420 606 796 315, +420 568 846 500, +420 734 354 085"
497,https://www.psychocentrum.cz,https://www.psychocentrum.cz/o-nas-intervencni-centrum,contact,"poradna.zr@psychocentrum.cz, poradna.ji@psychocentrum.cz, jiraska@psychocentrum.cz, poradna.hb@psychocentrum.cz, poradna.pe@psychocentrum.cz, poradna.tr@psychocentrum.cz, ic.vysocina@psychocentrum.cz","+420 731 193 152, +420 704 619 459, +420 567 215 532, +420 728 846 122, +420 567 308 855, +420 731 873 408, +420 606 520 546, +420 737 618 913, +420 566 621 404, 1452580 01, +420 568 846 500, +420 734 354 085"
498,https://www.jh.cz,https://www.jh.cz,main,"124a.pichova@jh.cz, 120g.dvorakova@jh.cz, 115boukalova@jh.cz, 260herman@jh.cz, 342j.kruskova@jh.cz, s.r.o.frantisek.nedved@smjh.cz, 114busta@jh.cz, 166gantnerova@jh.cz, 293hesoun@jh.cz, 153muller@jh.cz, 254kopp@jh.cz, 196bures@jh.cz, 262hamernik@jh.cz, 473palkovicova@jh.cz, 380dvorak@jh.cz, 200stanek@jh.cz, 167horakova@jh.cz, 789humlova@jh.cz, 088seniorcentrum.jh@seznam.cz, 268krahulik@jh.cz, 222pesek@jh.cz, 114kudrfalec@jh.cz, 310hajnova@jh.cz, 312tesarova@jh.cz, 291kozlovska@jh.cz, 194peroutka@jh.cz, 110kostkova@jh.cz, 132dps.jh@seznam.cz, 220gabriel@jh.cz, 183pechova@jh.cz, 278zavodska@jh.cz, 108sedlackova@jh.cz, 350novakova@jh.cz, 248sanova@jh.cz, 358emrova@jh.cz, 355kuklova@jh.cz, 387m.dvorak@jh.cz, 300sindelarova@jh.cz, 281caklova@jh.cz, 977stararadnice@jh.cz, 344rypalova@jh.cz, 273antusek@jh.cz, 325kubakova@jh.cz, 738postapartner@jh.cz, 267bilkova@jh.cz, 203napravnikova@jh.cz, 127vondrusova@jh.cz, 163h.mitasova@jh.cz, 101sicner@jh.cz, 282hradkova@jh.cz, 304dreviankova@jh.cz, 187baranova@jh.cz, 367j.kubat@jh.cz, 393hanzalova@jh.cz, 309jandova@jh.cz, 173prochazka@jh.cz, 213bulant@jh.cz, 252pribylova@jh.cz, 169uher@jh.cz, 210rihova@jh.cz, 301zwickerova@jh.cz, 205bartoskova@jh.cz, 276jezek@jh.cz, 197mynarikova@jh.cz, 302sotonova@jh.cz, 344novackova@jh.cz, 246j.zemanova@jh.cz, 255topinka@jh.cz, 321longinova@jh.cz, 351veith@jh.cz, 394vocilkova@jh.cz, 245petrakova@jh.cz, 343kruskova@jh.cz, s.r.o.jan.dvorak@smjh.cz, 161lacko@jh.cz, 121m.dvorakova@jh.cz, 288stepan@jh.cz, 122zarubova@jh.cz, 105p.novakova@jh.cz, 326k.dvorakova@jh.cz, 182vackova@jh.cz, 151brabec@jh.cz, 266huzl@jh.cz, 253vozabalova@jh.cz, 312reslova@jh.cz, 286stefanova@jh.cz, 372bedrnova@jh.cz, 641lenka.smrckova@smjh.cz, 382markesova@jh.cz, 284krizova@jh.cz, 100olsar@jh.cz, 641eliska.reisnerova@smjh.cz, 215smrz@jh.cz, 396bastova@jh.cz, 202kolar@jh.cz, 243spilauerova@jh.cz, 373pipalova@jh.cz, 123kaucka@jh.cz, 476fruhauf@jh.cz, 264vlkova@jh.cz, 315burdova@jh.cz, 102cerny@jh.cz, 441kozlova@jh.cz, 375blazkova@jh.cz, 176soudkova@jh.cz, 132fleismanova@jh.cz, 263rohrbach@jh.cz, 209i.korandova@jh.cz, 244soukupova@jh.cz, 185iva.novakova@jh.cz, 212tajmlova@jh.cz, 103vitu@jh.cz, 373pisova@jh.cz, 383antuskova@jh.cz, 241safranek@jh.cz, 280i.novakova@jh.cz, 204kominek@jh.cz, 333zabloudilova@jh.cz, 336sladkova@jh.cz, s.r.o.ivo.jezek@smjh.cz, 201peskova@jh.cz, 191hryzak@jh.cz, elnicesnizek@jh.cz, s.r.o.vladimir.mrazek@smjh.cz, 133hulkova@jh.cz, 328arnostova@jh.cz, 327dytrichova@jh.cz, Hradecpetr.dvorak@smjh.cz, 269p.bednarova@jh.cz, 329papackova@jh.cz, 107m.kubu@jh.cz, 369jedlicka@jh.cz, 275hanouskova@jh.cz, 134kopackova@jh.cz, 270malikova@jh.cz, 388broukalova@jh.cz, 837postapartner@jh.cz, 180hron@jh.cz, 287selepova@jh.cz, 217capek@jh.cz, 345hrabinova@jh.cz, 285k.svobodova@jh.cz, 135v.pichova@jh.cz, 303houskova@jh.cz, 272krupicova@jh.cz, 352p.peskova@jh.cz, 164holoubek@jh.cz, 395hudziecova@jh.cz, webmaster@jh.czPodatelna, 165kratochvilova@jh.cz, 381hemberova@jh.cz, 174sedlak@jh.cz, 320dmd.polikno@seznam.cz, 392schimkova@jh.cz, 361tothova@jh.cz, 323prasilova@jh.cz, 214dubova@jh.cz, 247bednarova@jh.cz, 175jounova@jh.cz, 375popelkova@jh.cz, 216stellner@jh.cz, 259chlan@jh.cz, 292bartuskova@jh.cz, 364houserova@jh.cz, 249tumova@jh.cz, 386roh@jh.cz, 330j.novakova@jh.cz, 308pavelkova@jh.cz, 265coudkova@jh.cz, 218mateju@jh.cz, 206kozar@jh.cz, 168skalnikova@jh.cz, 114b.mach@jh.cz, 341v.svobodova@jh.cz, 475bacakova@jh.cz, 160severova@jh.cz, 397ivana.novakova@jh.cz, 221kotil@jh.cz, 188napravnik@jh.cz, 475hermanska@jh.cz, 251jirsova@jh.cz, 277vostoupalova@jh.cz, 362m.jelinkova@jh.cz, podatelna@jh.cz, 126horejsi@jh.cz, 391ptacnikova@jh.cz, 181m.novakova@jh.cz, 481mp@jh.cz, 208blizilova@jh.cz, 125t.kaucka@jh.cz, 109packova@jh.cz, 242e.pundova@jh.cz, 195klhufek@jh.cz, 332bockova@jh.cz, 360pickova@jh.cz, 111r.peskova@jh.cz, 271janikova@jh.cz, 162ledvinkova@jh.cz, 359ryparova@jh.cz, 261j.novacek@jh.cz, 240krejci@jh.cz, 279pokorna@jh.cz, 250kveta.steflickova@smjh.cz, Dosbabatechnikdosbaba@jh.cz, 346schrutzova@jh.cz, 274kratky@jh.cz, 331svitakova@jh.cz, 192strucovsky@jh.cz, 207holy@jh.cz, 193bombala@jh.cz, 172j.sedlackova@jh.cz","+420 384 351 292, +420 384 351 388, +420 384 351 196, +420 384 351 205, +420 384 351 215, +420 720 806 738, +420 724 132 375, +420 384 351 252, +420 384 351 188, +420 384 351 323, +420 384 351 336, +420 384 351 293, +420 384 351 249, +420 384 351 121, +420 384 351 241, +420 384 351 371, +420 384 351 383, +420 384 351 270, +420 384 351 173, +420 384 351 107, +420 384 351 350, +420 384 351 373, +420 384 351 132, +420 384 351 272, +420 384 351 152, +420 384 351 243, +420 384 351 195, +420 384 351 125, +420 384 351 260, +420 384 351 210, +420 384 351 315, +420 702 293 088, +420 384 351 165, +420 384 351 193, +420 384 351 355, +420 384 351 111, +420 384 351 302, +420 384 351 391, +420 384 351 114, +420 384 351 345, +420 702 246 456, +420 384 351 204, +420 384 351 394, +420 384 351 246, +420 384 351 330, +420 384 351 153, +420 384 351 167, +420 384 351 279, +420 384 351 197, +420 384 351 395, +420 384 351 217, +420 384 351 168, +420 384 351 253, +420 384 351 176, +420 384 388 441, +420 384 351 245, +420 384 351 271, +420 384 351 268, +420 384 351 206, +420 384 351 352, +420 384 351 162, +420 384 351 288, +420 384 351 134, +420 384 351 328, +420 384 351 164, +420 384 351 120, +420 384 351 346, +420 384 351 207, +420 384 361 481, +420 384 351 240, +420 384 351 248, +420 384 351 364, +420 384 351 393, +420 384 351 185, +420 384 351 333, +420 384 351 269, +420 384 351 259, +420 384 351 359, +420 384 351 332, +420 384 364 250, +420 384 351 325, +420 384 351 397, +420 384 351 386, +420 384 351 218, +420 384 351 100, +420 384 351 392, +420 384 351 126, +420 384 351 209, +420 384 351 308, +420 384 351 194, +420 384 351 171, +420 384 351 255, +420 384 351 133, +420 384 351 284, +420 384 351 214, +420 384 351 282, +420 384 351 105, +420 384 351 327, +420 384 351 109, +420 384 351 216, +420 384 351 382, +420 384 497 473, +420 384 351 135, +420 384 351 200, +420 384 351 161, +420 384 351 175, +420 384 351 287, +420 384 351 321, +420 384 351 274, +420 384 351 381, +420 384 351 108, +420 384 326 320, +420 384 351 124, +420 384 351 367, +420 384 351 342, +420 384 351 358, +420 384 351 326, +420 384 362 641, +420 384 351 183, +420 384 390 977, +420 384 351 222, +420 384 351 251, +420 384 351 182, +420 384 351 362, +420 384 351 380, +420 384 351 387, +420 384 351 267, +420 384 351 169, +420 384 351 331, +420 384 351 300, +420 384 351 166, +420 384 351 360, +420 384 351 329, +420 384 351 263, +420 384 351 103, +420 384 351 212, +420 384 390 923, +420 384 351 261, +420 384 351 291, +420 384 351 286, +420 384 351 172, +420 384 351 102, +420 384 351 273, +420 384 351 174, +420 384 351 127, +420 720 806 837, +420 384 351 220, +420 384 351 275, +420 384 351 369, +420 384 351 310, +420 602 111 132, +420 384 351 280, +420 384 351 203, +420 384 351 351, +420 384 351 375, +420 384 351 115, +420 384 351 361, +420 384 351 344, +420 384 351 264, +420 384 351 101, +420 384 351 181, +420 384 351 265, +420 384 351 208, +420 384 351 281, +420 384 351 192, +420 384 351 370, +420 384 351 122, +420 384 351 244, +420 384 351 151, +420 384 351 160, +420 384 351 341, +420 384 351 396, +420 384 351 191, +420 384 351 303, +420 384 351 163, +420 384 351 343, +420 384 351 201, +420 384 497 475, +420 384 497 476, +420 384 351 110, +420 384 351 221, +420 384 351 276, +420 384 351 187, +420 384 351 372, +420 384 351 177, +420 724 102 789, +420 384 351 277, +420 384 351 254, +420 384 351 266, +420 384 351 304, +420 384 351 180, +420 384 351 247, +420 384 351 242, +420 384 351 213, +420 384 351 312, +420 384 351 202, +420 384 351 285, +420 384 351 123, +420 384 351 262, +420 384 351 309, +420 384 351 301, +420 384 351 278, +420 384 351 368"
499,https://www.jh.cz,https://www.jh.cz/cs/mestsky-urad/kontakty-2.html,contact,"124a.pichova@jh.cz, 120g.dvorakova@jh.cz, 115boukalova@jh.cz, 260herman@jh.cz, 342j.kruskova@jh.cz, s.r.o.frantisek.nedved@smjh.cz, 114busta@jh.cz, 166gantnerova@jh.cz, 293hesoun@jh.cz, 153muller@jh.cz, 254kopp@jh.cz, 196bures@jh.cz, 262hamernik@jh.cz, 473palkovicova@jh.cz, 380dvorak@jh.cz, 200stanek@jh.cz, 167horakova@jh.cz, 789humlova@jh.cz, 088seniorcentrum.jh@seznam.cz, 268krahulik@jh.cz, 222pesek@jh.cz, 114kudrfalec@jh.cz, 310hajnova@jh.cz, 312tesarova@jh.cz, 291kozlovska@jh.cz, 194peroutka@jh.cz, 110kostkova@jh.cz, 132dps.jh@seznam.cz, 220gabriel@jh.cz, 183pechova@jh.cz, 278zavodska@jh.cz, 108sedlackova@jh.cz, 350novakova@jh.cz, 248sanova@jh.cz, 358emrova@jh.cz, 355kuklova@jh.cz, 387m.dvorak@jh.cz, 300sindelarova@jh.cz, 281caklova@jh.cz, 207holy@jh.cz, 344rypalova@jh.cz, 977stararadnice@jh.cz, 273antusek@jh.cz, 325kubakova@jh.cz, 738postapartner@jh.cz, 267bilkova@jh.cz, 203napravnikova@jh.cz, 127vondrusova@jh.cz, 163h.mitasova@jh.cz, 101sicner@jh.cz, 282hradkova@jh.cz, 304dreviankova@jh.cz, 187baranova@jh.cz, 367j.kubat@jh.cz, 393hanzalova@jh.cz, 309jandova@jh.cz, 173prochazka@jh.cz, 213bulant@jh.cz, 252pribylova@jh.cz, 169uher@jh.cz, 210rihova@jh.cz, 301zwickerova@jh.cz, 205bartoskova@jh.cz, 276jezek@jh.cz, 197mynarikova@jh.cz, 302sotonova@jh.cz, 344novackova@jh.cz, 246j.zemanova@jh.cz, 255topinka@jh.cz, 321longinova@jh.cz, 351veith@jh.cz, 394vocilkova@jh.cz, 245petrakova@jh.cz, 343kruskova@jh.cz, s.r.o.jan.dvorak@smjh.cz, 161lacko@jh.cz, 121m.dvorakova@jh.cz, 288stepan@jh.cz, 122zarubova@jh.cz, 105p.novakova@jh.cz, 326k.dvorakova@jh.cz, 182vackova@jh.cz, 151brabec@jh.cz, 266huzl@jh.cz, 253vozabalova@jh.cz, 312reslova@jh.cz, 286stefanova@jh.cz, 372bedrnova@jh.cz, 641lenka.smrckova@smjh.cz, 382markesova@jh.cz, 284krizova@jh.cz, 100olsar@jh.cz, 641eliska.reisnerova@smjh.cz, 215smrz@jh.cz, 396bastova@jh.cz, 202kolar@jh.cz, 243spilauerova@jh.cz, 373pipalova@jh.cz, 123kaucka@jh.cz, 476fruhauf@jh.cz, 264vlkova@jh.cz, 315burdova@jh.cz, 102cerny@jh.cz, 441kozlova@jh.cz, 375blazkova@jh.cz, 176soudkova@jh.cz, 132fleismanova@jh.cz, 263rohrbach@jh.cz, 209i.korandova@jh.cz, 244soukupova@jh.cz, 185iva.novakova@jh.cz, 212tajmlova@jh.cz, 103vitu@jh.cz, 373pisova@jh.cz, 383antuskova@jh.cz, 241safranek@jh.cz, 280i.novakova@jh.cz, 204kominek@jh.cz, 333zabloudilova@jh.cz, 336sladkova@jh.cz, s.r.o.ivo.jezek@smjh.cz, 201peskova@jh.cz, 191hryzak@jh.cz, elnicesnizek@jh.cz, s.r.o.vladimir.mrazek@smjh.cz, 133hulkova@jh.cz, 328arnostova@jh.cz, 327dytrichova@jh.cz, Hradecpetr.dvorak@smjh.cz, 269p.bednarova@jh.cz, 329papackova@jh.cz, 107m.kubu@jh.cz, 369jedlicka@jh.cz, 275hanouskova@jh.cz, 134kopackova@jh.cz, 270malikova@jh.cz, 388broukalova@jh.cz, 837postapartner@jh.cz, 180hron@jh.cz, 287selepova@jh.cz, 217capek@jh.cz, 345hrabinova@jh.cz, 285k.svobodova@jh.cz, 135v.pichova@jh.cz, 303houskova@jh.cz, 272krupicova@jh.cz, 352p.peskova@jh.cz, 164holoubek@jh.cz, 395hudziecova@jh.cz, 165kratochvilova@jh.cz, 381hemberova@jh.cz, 174sedlak@jh.cz, 320dmd.polikno@seznam.cz, 392schimkova@jh.cz, 361tothova@jh.cz, webmaster@jh.czPodatelna, 323prasilova@jh.cz, 214dubova@jh.cz, 247bednarova@jh.cz, 175jounova@jh.cz, 216stellner@jh.cz, 259chlan@jh.cz, 292bartuskova@jh.cz, 364houserova@jh.cz, 249tumova@jh.cz, 386roh@jh.cz, 330j.novakova@jh.cz, 308pavelkova@jh.cz, 265coudkova@jh.cz, 218mateju@jh.cz, 206kozar@jh.cz, 168skalnikova@jh.cz, 114b.mach@jh.cz, 341v.svobodova@jh.cz, 475bacakova@jh.cz, 160severova@jh.cz, 397ivana.novakova@jh.cz, 221kotil@jh.cz, 188napravnik@jh.cz, 475hermanska@jh.cz, 251jirsova@jh.cz, 277vostoupalova@jh.cz, 362m.jelinkova@jh.cz, podatelna@jh.cz, 126horejsi@jh.cz, 391ptacnikova@jh.cz, 181m.novakova@jh.cz, 481mp@jh.cz, 208blizilova@jh.cz, 125t.kaucka@jh.cz, 109packova@jh.cz, 242e.pundova@jh.cz, 195klhufek@jh.cz, 332bockova@jh.cz, 360pickova@jh.cz, 111r.peskova@jh.cz, 271janikova@jh.cz, 162ledvinkova@jh.cz, 359ryparova@jh.cz, 261j.novacek@jh.cz, 240krejci@jh.cz, 279pokorna@jh.cz, 250kveta.steflickova@smjh.cz, Dosbabatechnikdosbaba@jh.cz, 346schrutzova@jh.cz, 274kratky@jh.cz, 331svitakova@jh.cz, 192strucovsky@jh.cz, 375popelkova@jh.cz, 193bombala@jh.cz, 172j.sedlackova@jh.cz","+420 384 351 292, +420 384 351 388, +420 384 351 196, +420 384 351 205, +420 384 351 215, +420 720 806 738, +420 724 132 375, +420 384 351 252, +420 384 351 188, +420 384 351 323, +420 384 351 336, +420 384 351 293, +420 384 351 249, +420 384 351 121, +420 384 351 241, +420 384 351 371, +420 384 351 383, +420 384 351 270, +420 384 351 173, +420 384 351 107, +420 384 351 350, +420 384 351 373, +420 384 351 132, +420 384 351 272, +420 384 351 152, +420 384 351 243, +420 384 351 195, +420 384 351 125, +420 384 351 260, +420 384 351 210, +420 384 351 315, +420 702 293 088, +420 384 351 165, +420 384 351 193, +420 384 351 355, +420 384 351 111, +420 384 351 302, +420 384 351 391, +420 384 351 114, +420 384 351 345, +420 702 246 456, +420 384 351 204, +420 384 351 394, +420 384 351 246, +420 384 351 330, +420 384 351 153, +420 384 351 167, +420 384 351 279, +420 384 351 197, +420 384 351 395, +420 384 351 217, +420 384 351 168, +420 384 351 253, +420 384 351 176, +420 384 388 441, +420 384 351 245, +420 384 351 271, +420 384 351 268, +420 384 351 206, +420 384 351 352, +420 384 351 162, +420 384 351 288, +420 384 351 134, +420 384 351 328, +420 384 351 164, +420 384 351 120, +420 384 351 346, +420 384 351 207, +420 384 361 481, +420 384 351 240, +420 384 351 248, +420 384 351 364, +420 384 351 393, +420 384 351 185, +420 384 351 333, +420 384 351 269, +420 384 351 259, +420 384 351 359, +420 384 351 332, +420 384 364 250, +420 384 351 325, +420 384 351 397, +420 384 351 386, +420 384 351 218, +420 384 351 100, +420 384 351 392, +420 384 351 126, +420 384 351 209, +420 384 351 308, +420 384 351 194, +420 384 351 171, +420 384 351 255, +420 384 351 133, +420 384 351 284, +420 384 351 214, +420 384 351 282, +420 384 351 105, +420 384 351 327, +420 384 351 109, +420 384 351 216, +420 384 351 382, +420 384 497 473, +420 384 351 135, +420 384 351 200, +420 384 351 161, +420 384 351 175, +420 384 351 287, +420 384 351 321, +420 384 351 274, +420 384 351 381, +420 384 351 108, +420 384 326 320, +420 384 351 124, +420 384 351 367, +420 384 351 342, +420 384 351 358, +420 384 351 326, +420 384 362 641, +420 384 351 183, +420 384 390 977, +420 384 351 222, +420 384 351 251, +420 384 351 182, +420 384 351 362, +420 384 351 380, +420 384 351 387, +420 384 351 267, +420 384 351 169, +420 384 351 331, +420 384 351 300, +420 384 351 166, +420 384 351 360, +420 384 351 329, +420 384 351 263, +420 384 351 103, +420 384 351 212, +420 384 390 923, +420 384 351 261, +420 384 351 291, +420 384 351 286, +420 384 351 172, +420 384 351 102, +420 384 351 273, +420 384 351 174, +420 384 351 127, +420 720 806 837, +420 384 351 220, +420 384 351 275, +420 384 351 369, +420 384 351 310, +420 602 111 132, +420 384 351 280, +420 384 351 203, +420 384 351 351, +420 384 351 375, +420 384 351 115, +420 384 351 361, +420 384 351 344, +420 384 351 264, +420 384 351 101, +420 384 351 181, +420 384 351 265, +420 384 351 208, +420 384 351 281, +420 384 351 192, +420 384 351 370, +420 384 351 122, +420 384 351 244, +420 384 351 151, +420 384 351 160, +420 384 351 341, +420 384 351 396, +420 384 351 191, +420 384 351 303, +420 384 351 163, +420 384 351 343, +420 384 351 201, +420 384 497 475, +420 384 497 476, +420 384 351 110, +420 384 351 221, +420 384 351 276, +420 384 351 187, +420 384 351 372, +420 384 351 177, +420 724 102 789, +420 384 351 277, +420 384 351 254, +420 384 351 266, +420 384 351 304, +420 384 351 180, +420 384 351 247, +420 384 351 242, +420 384 351 213, +420 384 351 312, +420 384 351 202, +420 384 351 285, +420 384 351 123, +420 384 351 262, +420 384 351 309, +420 384 351 301, +420 384 351 278, +420 384 351 368"
500,https://www.charitasluknov.cz,https://www.charitasluknov.cz,main,info@charitasluknov.cz,"730 548 302, 734 799 081, 739 674 906, 723 352 633, 733 160 911, 602 236 279, 607 964 815, 733 160 913, 602 236 279, 605 493 264, 722 681 035, 734 799 080"
501,https://www.charitasluknov.cz,https://www.charitasluknov.cz/co-delame/kontakty/,contact,info@charitasluknov.cz,"733 160 913, 730 548 302, 734 799 081, 602 236 279, 739 674 906, 723 352 633, 605 493 264, 722 681 035, 733 160 911, 602 236 279, 734 799 080, 607 964 815"
502,https://www.charitasluknov.cz,https://www.charitasluknov.cz/kontakty/,contact,info@charitasluknov.cz,"733 160 913, 730 548 302, 734 799 081, 602 236 279, 739 674 906, 723 352 633, 605 493 264, 722 681 035, 733 160 911, 602 236 279, 734 799 080, 607 964 815"
503,https://www.holesov.charita.cz,https://www.holesov.charita.cz,main,"milan.jelinek@holesov.charita.cz, info@holesov.charita.czWeb, info@holesov.charita.cz","775 299 530, 153271952, 775 299 530, 604 582 621, 734 435 318"
504,https://www.holesov.charita.cz,https://www.holesov.charita.cz/o-nas/,contact,"info@holesov.charita.czWeb, info@holesov.charita.cz, milan.jelinek@holesov.charita.cz","775 299 530, 153271952"
505,https://www.holesov.charita.cz,https://www.holesov.charita.cz/kontakty/,contact,info@holesov.charita.cz,"734 435 318, 775 299 530, 153271952, 775 299 530, 604 582 621"
506,https://www.dopatra.cz,https://www.dopatra.cz,main,"hana.rehackova@post.cz, dopatra@email.cz, sHolmanova@seznam.cz","+420 736 601 096, +420 495 260 704, +420 495 260 704, +420 734 782 726, +420 495 491 180"
507,https://www.dopatra.cz,https://www.dopatra.cz/kontakt/,contact,"hana.rehackova@post.cz, dopatra@email.cz, sHolmanova@seznam.cz","+420 734 782 726, +420 495 491 180, +420 736 601 096, +420 495 260 704"
508,https://www.mesto-most.cz,https://www.mesto-most.cz,main,"epodatelna@mesto-most.cz, Jmeno.Prijmeni@mesto-most.cz, faktury@mesto-most.cz, epodatelna@mesto-most.czPodrobn","477 001 570, 477 001 111, 800 0000 19, 477 001 338, 104136835, 724 101 222"
509,https://www.mesto-most.cz,https://www.mesto-most.cz/kontakt/os-10/p1=65249,contact,"faktury@mesto-most.cz, epodatelna@mesto-most.cz, Jmeno.Prijmeni@mesto-most.cz","477 001 570, 477 001 111, 800 0000 19, 477 001 338, 104136835, 724 101 222"
510,https://www.mesto-most.cz,https://www.mesto-most.cz/vismo/o_utvar.asp?id_u=10&p1=60870,contact,"faktury@mesto-most.cz, epodatelna@mesto-most.cz, Jmeno.Prijmeni@mesto-most.cz","477 001 570, 477 001 111, 800 0000 19, 477 001 338, 104136835, 724 101 222"
