,Base Website,Scraped Page,Page Type,Emails,Phone Numbers
407,http://www.armadaspasy.cz/,http://armadaspasy.cz/o-nas/aktuality-media/kontakt-pro-media/,contact,,
408,http://www.armadaspasy.cz/,http://armadaspasy.cz/o-nas/kontakty/ustredi-as/,contact,,
409,http://www.armadaspasy.cz/,https://armadaspasy.cz/kontakty/,contact,"obchod.chodov@armadaspasy.cz, marcela.stryjova@armadaspasy.cz, tomas.hruska@armadaspasy.cz, jana.plackova@armadaspasy.cz, ivana.kudelova@armadaspasy.cz, jitka.klanova@armadaspasy.cz, igor.mamojka@armadaspasy.cz, jiri.ivanov@armadaspasy.cz, martin.rousal@armadaspasy.cz, ordinace.ostrava@armadaspasy.cz, gerhard.karhan@armadaspasy.cz, pavel.sima@armadaspasy.cz, ustredi@armadaspasy.cz, sarka.bauerova@armadaspasy.cz, jana.coufalova@armadaspasy.cz, olga.zdenkova@armadaspasy.cz, tomas.surovka@armadaspasy.cz, david.jersak@armadaspasy.cz, jan.desensky@armadaspasy.cz, zuzana.horcikova@armadaspasy.cz, marek.blahut@armadaspasy.cz, ales.malach@armadaspasy.cz, ivan.borek@armadaspasy.cz, petra.drvotova@armadaspasy.cz, jakub.kowalczyk@armadaspasy.cz, petr.kovacik@armadaspasy.cz, premek.kopecek@armadaspasy.cz, daniel.bisko@armadaspasy.cz, petra.morcinkova@armadaspasy.cz, alena.krejci@armadaspasy.cz, albin.vagai@armadaspasy.cz","+420 773 798 902, +420 737 215 433, +420 737 215 431, +420 777 497 200, +420 773 795 020, 773 770 250, +420 773 795 030, +420 773 770 162, +420 737 215 407, +420 737 215 417, +420 737 215 422, +420 251 106 424, +420 773 795 006, +420 737 215 425, +420 773 795 009, +420 773 795 004, +420 543 245 494, +420 773 795 010, +420 737 215 411, +420 737 215 419, +420 737 215 412, +420 773 770 184, +420 773 795 028, 220 184 005, +420 777 497 001, +420 737 215 416, +420 737 215 438, 737 215 431, +420 737 215 418, 737 215 429, +420 773 795 033, +420 773 770 322, +420 773 770 224, +420 737 215 408"
410,http://www.armadaspasy.cz/,http://armadaspasy.cz/o-nas/aktuality-media/media-o-nas/,contact,,
411,http://www.armadaspasy.cz/,http://armadaspasy.cz/pomahejte-nam/verejne-sbirky-kampane/behejte-pro-nas/,contact,,
412,http://www.armadaspasy.cz/,http://armadaspasy.cz/o-nas/aktuality-media/zaujalo-nas/,contact,,
413,http://www.armadaspasy.cz/,http://armadaspasy.cz/o-nas/kontakty/,contact,"obchod.chodov@armadaspasy.cz, marcela.stryjova@armadaspasy.cz, tomas.hruska@armadaspasy.cz, jana.plackova@armadaspasy.cz, ivana.kudelova@armadaspasy.cz, jitka.klanova@armadaspasy.cz, igor.mamojka@armadaspasy.cz, jiri.ivanov@armadaspasy.cz, martin.rousal@armadaspasy.cz, ordinace.ostrava@armadaspasy.cz, gerhard.karhan@armadaspasy.cz, pavel.sima@armadaspasy.cz, ustredi@armadaspasy.cz, sarka.bauerova@armadaspasy.cz, jana.coufalova@armadaspasy.cz, olga.zdenkova@armadaspasy.cz, tomas.surovka@armadaspasy.cz, david.jersak@armadaspasy.cz, jan.desensky@armadaspasy.cz, zuzana.horcikova@armadaspasy.cz, marek.blahut@armadaspasy.cz, ales.malach@armadaspasy.cz, ivan.borek@armadaspasy.cz, petra.drvotova@armadaspasy.cz, jakub.kowalczyk@armadaspasy.cz, petr.kovacik@armadaspasy.cz, premek.kopecek@armadaspasy.cz, daniel.bisko@armadaspasy.cz, petra.morcinkova@armadaspasy.cz, alena.krejci@armadaspasy.cz, albin.vagai@armadaspasy.cz","+420 773 798 902, +420 737 215 433, +420 737 215 431, +420 777 497 200, +420 773 795 020, 773 770 250, +420 773 795 030, +420 773 770 162, +420 737 215 407, +420 737 215 417, +420 737 215 422, +420 251 106 424, +420 773 795 006, +420 737 215 425, +420 773 795 009, +420 773 795 004, +420 543 245 494, +420 773 795 010, +420 737 215 411, +420 737 215 419, +420 737 215 412, +420 773 770 184, +420 773 795 028, 220 184 005, +420 777 497 001, +420 737 215 416, +420 737 215 438, 737 215 431, +420 737 215 418, 737 215 429, +420 773 795 033, +420 773 770 322, +420 773 770 224, +420 737 215 408"
414,http://www.armadaspasy.cz/,http://www.armadaspasy.cz/o-nas/kontakty/,contact,"obchod.chodov@armadaspasy.cz, marcela.stryjova@armadaspasy.cz, tomas.hruska@armadaspasy.cz, jana.plackova@armadaspasy.cz, ivana.kudelova@armadaspasy.cz, jitka.klanova@armadaspasy.cz, igor.mamojka@armadaspasy.cz, jiri.ivanov@armadaspasy.cz, martin.rousal@armadaspasy.cz, ordinace.ostrava@armadaspasy.cz, gerhard.karhan@armadaspasy.cz, pavel.sima@armadaspasy.cz, ustredi@armadaspasy.cz, sarka.bauerova@armadaspasy.cz, jana.coufalova@armadaspasy.cz, olga.zdenkova@armadaspasy.cz, tomas.surovka@armadaspasy.cz, david.jersak@armadaspasy.cz, jan.desensky@armadaspasy.cz, zuzana.horcikova@armadaspasy.cz, marek.blahut@armadaspasy.cz, ales.malach@armadaspasy.cz, ivan.borek@armadaspasy.cz, petra.drvotova@armadaspasy.cz, jakub.kowalczyk@armadaspasy.cz, petr.kovacik@armadaspasy.cz, premek.kopecek@armadaspasy.cz, daniel.bisko@armadaspasy.cz, petra.morcinkova@armadaspasy.cz, alena.krejci@armadaspasy.cz, albin.vagai@armadaspasy.cz","+420 773 798 902, +420 737 215 433, +420 737 215 431, +420 777 497 200, +420 773 795 020, 773 770 250, +420 773 795 030, +420 773 770 162, +420 737 215 407, +420 737 215 417, +420 737 215 422, +420 251 106 424, +420 773 795 006, +420 737 215 425, +420 773 795 009, +420 773 795 004, +420 543 245 494, +420 773 795 010, +420 737 215 411, +420 737 215 419, +420 737 215 412, +420 773 770 184, +420 773 795 028, 220 184 005, +420 777 497 001, +420 737 215 416, +420 737 215 438, 737 215 431, +420 737 215 418, 737 215 429, +420 773 795 033, +420 773 770 322, +420 773 770 224, +420 737 215 408"
415,http://www.armadaspasy.cz/,http://armadaspasy.cz/o-nas/,contact,,
416,http://www.cpdm.cz,http://www.cpdm.cz,main,,"733 765 844, 734 443 923"
417,http://www.cpdm.cz,http://www.cpdm.cz/index.php?page=page&kid=211,contact,,
418,http://www.agarta.cz/,http://www.agarta.cz/,main,"jakub.olsak@agarta.cz, poradna@agarta.cz, sarka.vlckova@agarta.cz, agarta@agarta.cz, kcvalmez@agarta.cz, terenniprogramy@agarta.cz, kcvsetin@agarta.cz, jiri.tuhovcak@agarta.cz, kcvm@agarta.cz, iveta.olsakova@agarta.cz, vendula.patkosova@agarta.cz","+420 702 146 960, +420 724 373 344, 1879755 01, 197293221, +420 602 125 306, 420 724 370, +420 602 658 087, +420 737 451 757, +420 571 436 900, +420 737 451 756, +420 571 436 900, +420 739 829 678, 420 702 149"
419,http://www.agarta.cz/,https://www.agarta.cz/napsali-o-nas/,contact,agarta@agarta.cz,"+420 571 436 900, 197293221"
420,http://www.agarta.cz/,https://www.agarta.cz/kontakt/,contact,"jakub.olsak@agarta.cz, poradna@agarta.cz, sarka.vlckova@agarta.cz, agarta@agarta.cz, terenniprogramy@agarta.cz, kcvsetin@agarta.cz, jiri.tuhovcak@agarta.cz, kcvm@agarta.cz, iveta.olsakova@agarta.cz, vendula.patkosova@agarta.cz","+420 702 146 960, +420 724 373 344, +420 602 125 306, 197293221, 420 724 370, +420 602 658 087, +420 571 436 900, +420 737 451 756, +420 571 436 900, +420 739 829 678, 420 702 149"
421,http://www.agarta.cz/,https://www.agarta.cz/kontaktni-centra/,contact,agarta@agarta.cz,"+420 571 436 900, 197293221"
422,http://www.agarta.cz/,https://www.agarta.cz/kontaktni-centrum-klic/,contact,"agarta@agarta.cz, kcvsetin@agarta.cz","1879755 01, 197293221, +420 737 451 757, +420 571 436 900, +420 571 436 900"
423,http://www.agarta.cz/,http://www.agarta.cz/kontaktni-centrum-klic/,contact,"agarta@agarta.cz, kcvsetin@agarta.cz","1879755 01, 197293221, +420 737 451 757, +420 571 436 900, +420 571 436 900"
424,http://www.agarta.cz/,http://www.agarta.cz/kontaktni-centra/,contact,agarta@agarta.cz,"+420 571 436 900, 197293221"
425,http://www.agarta.cz/,https://www.agarta.cz/kontaktni-centrum-klic-2/,contact,"kcvalmez@agarta.cz, agarta@agarta.cz, kcvsetin@agarta.cz","1879755 01, 197293221, +420 602 658 087, +420 571 436 900, +420 571 436 900"
426,http://www.agarta.cz/,https://www.agarta.cz/o-nas/,contact,agarta@agarta.cz,"+420 571 436 900, 197293221"
427,http://www.ditevkrizi.cz/,http://www.ditevkrizi.cz/,main,,"800 157 157, 107-927826, 776 763 176, 606 021 021, +420 776 763 176"
428,http://www.ditevkrizi.cz/,https://www.ditevkrizi.cz/kontakt/,contact,,"107-927826, 800 157 157, 776 763 176, 606 021 021, +420 776 763 176"
429,http://www.ditevkrizi.cz/,https://www.ditevkrizi.cz/o-nas/,contact,,+420 776 763 176
430,http://www.magdalena-ops.eu/,http://www.magdalena-ops.eu/,main,"596dolejsi@magdalena-ops.czMgr, 806slavikova@magdalena-ops.czKontakty, krejcikova@magdalena-ops.cz, info@magdalena-ops.cz, cas.bn@magdalena-ops.cz, 684zapotocka@magdalena-ops.czBc, heresova@magdalena-ops.cz, bartova@magdalena-ops.czE, 300schubert@magdalena-ops.czMgr, 817stastna@magdalena-ops.czPavel, hegerova@magdalena-ops.cz, vavrincova@magdalena-ops.cz, herzogova@magdalena-ops.czdcpodoli, jirovy@magdalena-ops.cz, jandova@magdalena-ops.cz, cermakova@magdalena-ops.cz, vit@magdalena-ops.cz, buchta@magdalena-ops.cz, cas.pb@magdalena-ops.cz, petricek@magdalena-ops.cz, ambulance.pb@magdalena-ops.cz, 401zatrepalek@magdalena-ops.cz, baranova@magdalena-ops.cz, dajeinfo@magdalena-ops.czFaktura, 907cermakova@magdalena-ops.czOdborn, 263kral@magdalena-ops.czIng, gelbicova@magdalena-ops.czStreetmobil, chaloupkova@magdalena-ops.cz","+420 736 227 787, +420 733 116 055, 1070252 10, 388061319, +420 603 340 806, +420 734 622 260, +420 735 171 883, +420 733 422 978, +420 737 284 599, +420 739 303 024, +420 607 641 684, +420 739 570 998, +420 734 622 263, +420 605 297 300, +420 739 308 401, +420 739 652 383, +420 605 294 817, +420 737 391 214, +420 604 739 396, +420 605 014 907, +420 733 646 760, +420 737 603 698, +420 603 478 707, +420 605 956 637, +420 604 735 989, +420 736 665 344, +420 318 622 010, +420 737 284 596, +420 602 248 569, +420 739 634 988"
431,http://www.magdalena-ops.eu/,https://www.magdalena-ops.cz/cs/kontakt/,contact,"817stastna@magdalena-ops.czPavel, 596dolejsi@magdalena-ops.czMgr, 806slavikova@magdalena-ops.czKontakty, info@magdalena-ops.cz, 401zatrepalek@magdalena-ops.cz, 684zapotocka@magdalena-ops.czBc, dajeinfo@magdalena-ops.czFaktura, 907cermakova@magdalena-ops.czOdborn, 263kral@magdalena-ops.czIng, 300schubert@magdalena-ops.czMgr","+420 607 641 684, 1070252 10, +420 603 340 806, 388061319, +420 605 014 907, +420 737 284 596, +420 734 622 263, +420 605 297 300, +420 739 308 401, +420 605 294 817"
432,http://www.magdalena-ops.eu/,https://www.magdalena-ops.cz/cs/pobocky-a-oteviraci-doba/,contact,"hegerova@magdalena-ops.cz, vavrincova@magdalena-ops.cz, herzogova@magdalena-ops.czdcpodoli, jirovy@magdalena-ops.cz, jandova@magdalena-ops.cz, krejcikova@magdalena-ops.cz, vit@magdalena-ops.cz, buchta@magdalena-ops.cz, cas.pb@magdalena-ops.cz, petricek@magdalena-ops.cz, info@magdalena-ops.cz, ambulance.pb@magdalena-ops.cz, baranova@magdalena-ops.cz, cas.bn@magdalena-ops.cz, heresova@magdalena-ops.cz, bartova@magdalena-ops.czE, gelbicova@magdalena-ops.czStreetmobil, chaloupkova@magdalena-ops.cz","+420 736 227 787, +420 733 116 055, 1070252 10, 388061319, +420 734 622 260, +420 735 171 883, +420 733 422 978, +420 737 284 599, +420 739 303 024, +420 739 570 998, +420 739 652 383, +420 737 391 214, +420 604 739 396, +420 733 646 760, +420 737 603 698, +420 603 478 707, +420 605 956 637, +420 604 735 989, +420 736 665 344, +420 318 622 010, +420 602 248 569, +420 739 634 988"
433,http://www.magdalena-ops.eu/,https://www.magdalena-ops.cz/cs/o-magdalene/,contact,"info@magdalena-ops.cz, cermakova@magdalena-ops.cz","1070252 10, 388061319"
434,http://www.magdalena-ops.eu/,https://www.magdalena-ops.cz/cs/lecba-zavislosti-a-jejich-prevence/harm-reduction-a-snizovani-rizik/kontaktni-centra-adiktologickych-sluzeb/,contact,info@magdalena-ops.cz,"1070252 10, 388061319"
435,http://www.ponton.cz/,http://www.ponton.cz/,main,"pesirova@ponton.cz, konasova@ponton.cz, luptak@ponton.cz, benes@ponton.cz, zelena@ponton.cz, info@ponton.cz, krohanova@ponton.cz, hulec@ff.zcu.cz","777 559 509, 777 801 884, 773 334 363, 240052520, 773 334 363, 608 936 116, 603 226 615, +420773334363, 605 336 697"
436,http://www.ponton.cz/,https://ponton.cz/category/ponton/napsali-o-nas/,contact,info@ponton.cz,"240052520, 773 334 363"
437,http://www.ponton.cz/,https://ponton.cz/kontakty/,contact,"pesirova@ponton.cz, konasova@ponton.cz, luptak@ponton.cz, benes@ponton.cz, zelena@ponton.cz, info@ponton.cz, krohanova@ponton.cz, hulec@ff.zcu.cz","777 559 509, 777 801 884, 773 334 363, 240052520, 773 334 363, 608 936 116, 603 226 615, +420773334363, 605 336 697"
438,http://www.fokuslbc.eu/,http://www.fokuslbc.eu/,main,,
439,http://www.drugout.cz/,http://www.drugout.cz/,main,"drugout@volny.cz, E-maildrugout@volny.cz","+420 475 210 626, 475 210 626, 417 539 367, 606 192 706"
440,http://www.drugout.cz/,https://drug-out.cz/kontaktni-centrum-pro-drogove-zavisle/,contact,"drugout@volny.cz, E-maildrugout@volny.cz","475 210 626, 417 539 367, 606 192 706, +420 475 210 626"
441,http://www.drugout.cz/,https://drug-out.cz/kontakty/,contact,"drugout@volny.cz, E-maildrugout@volny.cz","475 210 626, +420 475 210 626"
442,http://www.drugout.cz/,https://drug-out.cz/o-nas/,contact,drugout@volny.cz,+420 475 210 626
443,http://www.hermesgroup.cz,http://www.hermesgroup.cz,main,"511info@hermesgroup.cz, matuska@hermesgroup.cz","+420 603 223 510, +420 731 455 511"
444,http://www.ppp10.eu/,http://www.ppp10.eu/,main,"machuldova@ppp10.eu, skvaril@ppp10.eu, bendova@ppp10.eu, v.novakova@ppp10.eu, borilova@ppp10.eu, bohacova@ppp10.eu, klanova@ppp10.eu, balounova@ppp10.eu, lipska@ppp10.eu, chalupova@ppp10.eu, lecianova@ppp10.eu, lucka@ppp10.eu, holdova@ppp10.eu, zindrova@ppp10.eu, janout@ppp10.eu, sajnerova@ppp10.eu, kopalova@ppp10.eu, zmolik@ppp10.eu, pachova@ppp10.eu, jonasova@ppp10.eu, pospisilova@ppp10.eu, krnacova@ppp10.eu, svobodova@ppp10.eu, kubickova@ppp10.eu, kroufek@ppp10.eu, krejcova@ppp10.eu, alhaboubi@ppp10.eu","770 125 406, 770 194 808, 778 748 951, 770 186 316, 773 740 882, 778 542 267, 737 826 736, 777 487 672, 108001652, 770 147 628, 777 487 673, 777 487 671, 778 748 943, 770 121 167, 771 135 701, 770 118 513, 770 112 272, 778 796 840, 776 731 312, 728 380 844, 778 540 716, 775 010 389, 778 520 567, 778 540 793, 770 125 382, 770 125 297"
445,http://www.ppp10.eu/,https://www.ppp10.eu/kontakty,contact,"machuldova@ppp10.eu, borilova@ppp10.eu, balounova@ppp10.eu, lipska@ppp10.eu, chalupova@ppp10.eu, lecianova@ppp10.eu, lucka@ppp10.eu, janout@ppp10.eu, kopalova@ppp10.eu, zmolik@ppp10.eu, pospisilova@ppp10.eu, svobodova@ppp10.eu, kroufek@ppp10.eu, krejcova@ppp10.eu, alhaboubi@ppp10.eu, skvaril@ppp10.eu, bendova@ppp10.eu, v.novakova@ppp10.eu, bohacova@ppp10.eu, klanova@ppp10.eu, holdova@ppp10.eu, zindrova@ppp10.eu, sajnerova@ppp10.eu, pachova@ppp10.eu, jonasova@ppp10.eu, krnacova@ppp10.eu, kubickova@ppp10.eu","770 194 808, 778 748 951, 770 186 316, 773 740 882, 778 542 267, 737 826 736, 108001652, 778 748 943, 771 135 701, 778 796 840, 776 731 312, 728 380 844, 775 010 389, 778 540 793, 770 125 297, 770 125 406, 777 487 672, 770 147 628, 777 487 673, 777 487 671, 770 121 167, 770 118 513, 770 112 272, 778 540 716, 778 520 567, 770 125 382"
446,http://www.linka-duvery-mb.cz/,http://www.linka-duvery-mb.cz/,main,,326 741 481
447,http://www.osmyden.cz,http://www.osmyden.cz,main,"petra.balounova@osmyden.cz, info@osmyden.cz, eva.opltova@osmyden.cz, zuzana.thurlova@osmyden.cz, vojtech.rosulek@osmyden.cz, osmyden@osmyden.cz, klara.homolkova@osmyden.cz, nika.valkovska@osmyden.cz","774 775 709, 412 548 635, 774 553 687, 608 020 917, 774 775 010, 774 775 014, 774 775 014, 775 182 102, 290047700"
448,http://www.osmyden.cz,http://www.osmyden.cz/o-ogenture-osmy-den/,contact,,412 548 635
449,http://www.osmyden.cz,http://www.osmyden.cz/o-ogenture-osmy-den/kontakty/,contact,"petra.balounova@osmyden.cz, info@osmyden.cz, eva.opltova@osmyden.cz, zuzana.thurlova@osmyden.cz, vojtech.rosulek@osmyden.cz, osmyden@osmyden.cz, klara.homolkova@osmyden.cz, nika.valkovska@osmyden.cz","412 548 635, 774 553 687, 775 182 102, 608 020 917, 774 775 010, 774 775 014, 774 775 014, 774 775 709, 290047700"
450,http://www.linkabezpeci.cz/,http://www.linkabezpeci.cz/,main,"s.petraskova@linkabezpeci.cz, r.jandova@linkabezpeci.cz, l.zelenkova@linkabezpeci.cz, k.liskova@linkabezpeci.cz, pomoc@rodicovskalinka.cz, l.jurinova@linkabezpeci.cz, info@linkabezpeci.cz, pomoc@linkabezpeci.cz, k.vitkova@linkabezpeci.cz, k.schmidova@linkabezpeci.cz","732 525 568, 724 316 655, 724 459 488, 266 727 979, 724 459 485, 606 021 021, 724 459 487, 724 459 483, 773 631 753"
451,http://www.linkabezpeci.cz/,https://www.linkabezpeci.cz/o-nas,contact,"s.petraskova@linkabezpeci.cz, r.jandova@linkabezpeci.cz, l.zelenkova@linkabezpeci.cz, k.liskova@linkabezpeci.cz, pomoc@rodicovskalinka.cz, l.jurinova@linkabezpeci.cz, info@linkabezpeci.cz, pomoc@linkabezpeci.cz, k.vitkova@linkabezpeci.cz, k.schmidova@linkabezpeci.cz","732 525 568, 724 316 655, 724 459 488, 773 631 753, 724 459 485, 266 727 979, 724 459 487, 606 021 021, 724 459 483"
452,http://palimpsest.cz/,http://palimpsest.cz/,main,"387katerina.tuckova.pl@seznam.cz, pekarkova@email.czPond, psychologie@palimpsest.cz, 109helena@macasova.cz, psychologiepsychologie@palimpsest.cz","+420 608 069 973, +420 224 829 004, +420 606 166 109, +420 732 601 387"
453,http://www.medihelp.cz,http://www.medihelp.cz,main,berka@medihelp.cz,543 212 752
454,http://www.detemzlin.cz/,http://www.detemzlin.cz/,main,detem@post.cz,577 922 056
455,http://www.kappa-help.cz,http://www.kappa-help.cz,main,,"+420 773 070 814, +420 773 821 001, +420 773 821 003, +420 773 070 812, +420 773 821 002"
456,http://www.kappa-help.cz,https://www.kappa-help.cz/kontaktni-centrum/,contact,,"+420 773 821 003, +420 773 821 002"
457,http://www.kappa-help.cz,https://www.kappa-help.cz/kontakty/,contact,,"+420 773 070 814, +420 773 821 001, +420 773 821 003, +420 773 070 812, +420 773 821 002"
458,http://www.kappa-help.cz,https://www.kappa-help.cz/o-nas/,contact,,+420 773 821 002
459,http://ww.poliklinika-hb.cz,http://ww.poliklinika-hb.cz,main,,
460,http://www.intervencni-centrum.cz/,http://www.intervencni-centrum.cz/,main,"poradna.zr@psychocentrum.cz, poradna.ji@psychocentrum.cz, jiraska@psychocentrum.cz, poradna.hb@psychocentrum.cz, poradna.pe@psychocentrum.cz, poradna.tr@psychocentrum.cz, ic.vysocina@psychocentrum.cz","+420 731 193 152, +420 704 619 459, +420 567 215 532, +420 606 520 546, +420 731 873 408, +420 737 618 913, +420 566 621 404, +420 568 846 500, +420 728 846 122, +420 567 308 855, 1452580 01, +420 734 354 085"
461,http://www.intervencni-centrum.cz/,http://www.intervencni-centrum.cz/napsali-o-nas,contact,"poradna.zr@psychocentrum.cz, poradna.ji@psychocentrum.cz, jiraska@psychocentrum.cz, poradna.hb@psychocentrum.cz, poradna.pe@psychocentrum.cz, poradna.tr@psychocentrum.cz, ic.vysocina@psychocentrum.cz","+420 731 193 152, +420 704 619 459, +420 567 215 532, +420 728 846 122, +420 567 308 855, +420 731 873 408, +420 606 520 546, +420 737 618 913, +420 566 621 404, 1452580 01, +420 568 846 500, +420 734 354 085"
462,http://www.intervencni-centrum.cz/,mailto:poradna.ji@psychocentrum.cz,contact,,
463,http://www.intervencni-centrum.cz/,http://www.intervencni-centrum.cz/kontakty,contact,"poradna.zr@psychocentrum.cz, poradna.ji@psychocentrum.cz, jiraska@psychocentrum.cz, poradna.hb@psychocentrum.cz, poradna.pe@psychocentrum.cz, poradna.tr@psychocentrum.cz, ic.vysocina@psychocentrum.cz","+420 731 193 152, +420 704 619 459, +420 567 215 532, +420 728 846 122, +420 567 308 855, +420 731 873 408, +420 606 520 546, +420 737 618 913, +420 566 621 404, 1452580 01, +420 568 846 500, +420 734 354 085"
464,http://www.intervencni-centrum.cz/,http://www.intervencni-centrum.cz/o-nas,contact,"poradna.zr@psychocentrum.cz, poradna.ji@psychocentrum.cz, jiraska@psychocentrum.cz, poradna.hb@psychocentrum.cz, poradna.pe@psychocentrum.cz, poradna.tr@psychocentrum.cz, ic.vysocina@psychocentrum.cz","+420 731 193 152, +420 704 619 459, +420 567 215 532, +420 728 846 122, +420 567 308 855, +420 731 873 408, +420 606 520 546, +420 737 618 913, +420 566 621 404, 1452580 01, +420 568 846 500, +420 734 354 085"
465,http://www.intervencni-centrum.cz/,http://www.intervencni-centrum.cz/o-nas-intervencni-centrum,contact,"poradna.zr@psychocentrum.cz, poradna.ji@psychocentrum.cz, jiraska@psychocentrum.cz, poradna.hb@psychocentrum.cz, poradna.pe@psychocentrum.cz, poradna.tr@psychocentrum.cz, ic.vysocina@psychocentrum.cz","+420 731 193 152, +420 704 619 459, +420 567 215 532, +420 728 846 122, +420 567 308 855, +420 731 873 408, +420 606 520 546, +420 737 618 913, +420 566 621 404, 1452580 01, +420 568 846 500, +420 734 354 085"
466,http://bulovka.cz,http://bulovka.cz,main,"hana.rohacova@bulovka.cz, martin.dungl@bulovka.cz, info@bulovka.cz, livia.vecerova@bulovka.cz, jan.kubu@bulovka.cz, petr.vorac@bulovka.cz, tomas.barta@bulovka.cz, eva.libigerova@bulovka.cz, jan.alexa@bulovka.cz, filip.repa@bulovka.cz, sona.mendlova@bulovka.cz, pavel.sroub@bulovka.cz, jan.kvacek@bulovka.cz, jozef.tutka@bulovka.cz, miloslav.vrana@bulovka.cz, tomas.bazala@bulovka.cz","+420 26608 2966, +420 26608 2001, +420 266 084 220, +420 26608 1111, +420 26608 2113, +420 26608 2505, +420 28384 2224, +420 26608 4421, +420 26608 3406, +420 26608 2017, +420 26608 4603, +420 606 669 602, +420 26608 2009, +420 26608 2960, +420 26608 2023, +420 28384 2222, +420 26608 3301"
467,http://bulovka.cz,http://bulovka.cz/kontakty,contact,"hana.rohacova@bulovka.cz, martin.dungl@bulovka.cz, livia.vecerova@bulovka.cz, info@bulovka.cz, sona.mendlova@bulovka.cz, filip.repa@bulovka.cz, jan.kubu@bulovka.cz, petr.vorac@bulovka.cz, pavel.sroub@bulovka.cz, jan.kvacek@bulovka.cz, tomas.barta@bulovka.cz, jozef.tutka@bulovka.cz, tomas.bazala@bulovka.cz, miloslav.vrana@bulovka.cz, eva.libigerova@bulovka.cz, jan.alexa@bulovka.cz","+420 26608 2966, +420 26608 2001, +420 606 669 602, +420 266 084 220, +420 26608 1111, +420 26608 2113, +420 26608 2505, +420 26608 2009, +420 26608 2960, +420 26608 2023, +420 26608 4421, +420 26608 3301, +420 26608 3406, +420 26608 4603"
468,http://brejlova.cz/,http://brejlova.cz/,main,,607 575 073
469,http://www.pppbruntal.cz/,http://www.pppbruntal.cz/,main,"info@pppbruntal.cz, parova@pppbruntal.cz, weissova@pppbruntal.cz, tosenovska@pppbruntal.cz, lasovska@pppbruntal.cz, ivanovova@pppbruntal.cz, slaninova@pppbruntal.cz, hradilova@pppbruntal.cz, ruzickova@pppbruntal.cz, janikova@pppbruntal.cz, toman@pppbruntal.cz, valkova@pppbruntal.cz, reditel@pppbruntal.cz, krnov@pppbruntal.cz, PPPBr@po-msk.cz, ridl@pppbruntal.cz, vacova@pppbruntal.cz","600034739, +420 554 612 395, 554 717 737, 554 714 724, 703 433 340, 554 612 395, 187089171, 108043304, 703 433 341, 554 612 395, +420 554 717 737, 554 612 395"
470,http://www.pppbruntal.cz/,https://www.pppbruntal.cz/kontakty,contact,"info@pppbruntal.cz, ruzickova@pppbruntal.cz, parova@pppbruntal.cz, weissova@pppbruntal.cz, tosenovska@pppbruntal.cz, lasovska@pppbruntal.cz, ivanovova@pppbruntal.cz, krnov@pppbruntal.cz, slaninova@pppbruntal.cz, PPPBr@po-msk.cz, hradilova@pppbruntal.cz, ridl@pppbruntal.cz, janikova@pppbruntal.cz, toman@pppbruntal.cz, vacova@pppbruntal.cz, valkova@pppbruntal.cz, reditel@pppbruntal.cz","600034739, +420 554 612 395, 554 717 737, 554 714 724, 703 433 340, 554 612 395, 187089171, 108043304, 703 433 341, 554 612 395, +420 554 717 737, 554 612 395"
471,http://www.dejdar-martin.cz/,http://www.dejdar-martin.cz/,main,dejdar@dejdar-martin.cz,607 535 595
472,http://www.fokuslabe.cz,http://www.fokuslabe.cz,main,"litomerice@fokuslabe.czDocument, prace@fokuslabe.czSKUPINY, decin@fokuslabe.czDocument, detiusti@fokuslabe.czDocument, usti@fokuslabe.czDocument, most@fokuslabe.czDocument, prace@fokuslabe.czDocument, teplice@fokuslabe.czDocument, chomutov@fokuslabe.czDocument, fokus@fokuslabe.cz, bydleniusti@fokuslabe.czDocument, zatec@fokuslabe.czDocument","730 158 910, 730 895 084, 733 184 386, 733 184 244, 730 512 887, 733 184 245, 736 417 808, 603 863 071, 730 891 498, 730 515 759, 603 908 232, 732 761 266, 733 184 376, 733 184 388, 739 048 777, 886879359, 472 745 159, 731 449 459"
473,http://www.fokuslabe.cz,https://www.fokuslabe.cz/o-nas,contact,,
474,http://www.fokuslabe.cz,https://www.fokuslabe.cz/kontakty,contact,"litomerice@fokuslabe.czDocument, prace@fokuslabe.czSKUPINY, decin@fokuslabe.czDocument, detiusti@fokuslabe.czDocument, usti@fokuslabe.czDocument, most@fokuslabe.czDocument, prace@fokuslabe.czDocument, teplice@fokuslabe.czDocument, chomutov@fokuslabe.czDocument, fokus@fokuslabe.cz, bydleniusti@fokuslabe.czDocument, zatec@fokuslabe.czDocument","603 863 071, 730 891 498, 730 158 910, 730 895 084, 730 515 759, 603 908 232, 732 761 266, 733 184 376, 733 184 386, 731 449 459, 733 184 244, 730 512 887, 739 048 777, 886879359, 733 184 245, 736 417 808, 472 745 159, 733 184 388"
475,http://psychiatrie-kylar.cz/,http://psychiatrie-kylar.cz/,main,,"734 691 521, +420 734 691 521"
476,http://psychiatrie-kylar.cz/,http://psychiatrie-kylar.cz/kontakt.html,contact,,+420 734 691 521
477,http://www.kpppb.cz,http://www.kpppb.cz,main,poradna@kpppb.cz,"+420 739 450 034, 691 006 431, 181 055 023, 280064071"
