,Base Website,Scraped Page,Page Type,Emails,Phone Numbers
311,https://psychiatrievalmez.cz/,https://psychiatrievalmez.cz/#kontakt,contact,chudarek@psychiatrievalmez.cz,+420 773 873 573
312,https://psychologicka-poradna-trinec.webnode.cz/,https://psychologicka-poradna-trinec.webnode.cz/,main,barbarakiedron@seznam.cz,"200048829, +420 777 308 777"
313,https://psychologicka-poradna-trinec.webnode.cz/,https://psychologicka-poradna-trinec.webnode.cz/kontakt/,contact,barbarakiedron@seznam.cz,"200048829, +420 777 308 777"
314,https://lpzsokolov.cz,https://lpzsokolov.cz,main,info@lpzsokolov.cz,"352 308 347, 352 308 320, 352 308 111, 104 502 910"
315,https://lpzsokolov.cz,https://lpzsokolov.cz/index.php/kontakt,contact,info@lpzsokolov.cz,"352 308 111, 104 502 910"
316,https://psychosomatika.cz/,https://psychosomatika.cz/,main,klinika@psychosomatika.cz,"731620200, 220235458, 731 620 200"
317,https://psychosomatika.cz/,https://psychosomatika.cz/o-nas/,contact,,731620200
318,https://psychosomatika.cz/,https://psychosomatika.cz/kontakt/,contact,klinika@psychosomatika.cz,"220235458, 731620200, 731 620 200"
319,http://www.viteznydech.com/,http://www.viteznydech.com/,main,"michlova.rehabilitace@seznam.cz, denisa.svakova@antakaran.cz, vondrackovai@jhv.cz, milena.vitkova@dankar.czOstrov, viteznydech@gmail.com, seidlovamartina@seznam.cz, renata.grulichova@seznam.cz, zperglerova@seznam.czDoma, rada.haskova@seznam.cz, ivana.vavrochova@post.cz, jonasruzicka@gmail.com, karliczek.r@gmail.com","+420 603 735 723, +420 777 022 882, +420 731 160 326, +420 603 306 526, +420 777 770 987, +420 603 530 983, +420 607 769 680, +420 608 306 909, +420 736 714 146, +420 774 836 868, +420 777 628 908, +420 721 436 011"
320,http://www.viteznydech.com/,https://viteznydech.com/kontakt/,contact,"michlova.rehabilitace@seznam.cz, denisa.svakova@antakaran.cz, vondrackovai@jhv.cz, milena.vitkova@dankar.czOstrov, viteznydech@gmail.com, seidlovamartina@seznam.cz, renata.grulichova@seznam.cz, zperglerova@seznam.czDoma, rada.haskova@seznam.cz, ivana.vavrochova@post.cz, jonasruzicka@gmail.com, karliczek.r@gmail.com","+420 603 735 723, +420 777 022 882, +420 731 160 326, +420 603 306 526, +420 777 770 987, +420 603 530 983, +420 607 769 680, +420 608 306 909, +420 736 714 146, +420 774 836 868, +420 777 628 908, +420 721 436 011"
321,http://www.pppp.cz/,http://www.pppp.cz/,main,"pppp@pppp.czI, pppp@pppp.czID, recepce@pppp.cz","110001877, +420 603 513 949, 603 513 949"
322,http://www.pppp.cz/,https://pppp.cz/kontakt/,contact,pppp@pppp.czID,603 513 949
323,http://www.pppp.cz/,https://pppp.cz/o-nas/,contact,,
324,http://www.ratolest.cz,http://www.ratolest.cz,main,ratolest@ratolest.cz,"0003936
11, +420 773 826 837, 0000774
14"
325,http://www.ratolest.cz,https://www.ratolest.cz/o-nas/,contact,ratolest@ratolest.cz,+420 773 826 837
326,http://www.ratolest.cz,https://www.ratolest.cz/kontakty/,contact,ratolest@ratolest.cz,+420 773 826 837
327,http://www.pppstredoceska.cz/,http://www.pppstredoceska.cz/,main,"jilove@pppsk.cz, kraluvdvur@pppsk.cz, horovice@pppsk.cz, kolin@pppsk.cz, cimlerova@pppsk.cz, kutnahora@pppsk.cz, kladno@pppsk.cz, rakovnik@pppsk.cz, reditelstvi@pppsk.cz, melnik@pppsk.cz, stetinova@pppsk.cz, cernosice@pppsk.cz, stejskalova@pppsk.cz, pribram@pppsk.cz, nymburk@pppsk.cz, ricany@pppsk.cz, prahavychod@pppsk.cz, mladaboleslav@pppsk.cz, benesov@pppsk.cz","+420 317 722 904, +420 739 037 667, +420 733 640 081, +420 739 037 651, +420 312 661 044, +420 315 623 045, +420 774 322 553, +420 739 065 482, +420 737 339 115, +420 739 673 168, +420 313 518 271, +420 733 640 082, +420 325 512 667, +420 739 057 238, +420 720 027 168, +420 606 681 827, +420 731 417 213, +420 720 954 275, +420 321 623 887, +420 605 917 720, +420 607 071 474, +420 327 311 362, +420 731 417 146, +420 774 322 554, +420 311 637 119, +420 774 270 302, +420 318 624 085, +420 281 867 331, +420 321 717 168, +420 731 417 201, +420 311 513 000, +420 326 731 066, +420 739 066 838, +420 603 704 578, +420 321 722 116, +420 731 417 226"
328,http://www.pppstredoceska.cz/,http://www.pppstredoceska.cz/kontakty/,contact,"jilove@pppsk.cz, kraluvdvur@pppsk.cz, kladno@pppsk.cz, reditelstvi@pppsk.cz, stejskalova@pppsk.cz, pribram@pppsk.cz, nymburk@pppsk.cz, prahavychod@pppsk.cz, benesov@pppsk.cz, horovice@pppsk.cz, kolin@pppsk.cz, cimlerova@pppsk.cz, kutnahora@pppsk.cz, rakovnik@pppsk.cz, melnik@pppsk.cz, stetinova@pppsk.cz, cernosice@pppsk.cz, ricany@pppsk.cz, mladaboleslav@pppsk.cz","+420 317 722 904, +420 739 037 667, +420 733 640 081, +420 739 037 651, +420 312 661 044, +420 315 623 045, +420 774 322 553, +420 739 065 482, +420 737 339 115, +420 739 673 168, +420 313 518 271, +420 733 640 082, +420 325 512 667, +420 739 057 238, +420 720 027 168, +420 606 681 827, +420 731 417 213, +420 720 954 275, +420 321 623 887, +420 605 917 720, +420 607 071 474, +420 327 311 362, +420 731 417 146, +420 774 322 554, +420 311 637 119, +420 774 270 302, +420 318 624 085, +420 281 867 331, +420 321 717 168, +420 731 417 201, +420 311 513 000, +420 326 731 066, +420 739 066 838, +420 603 704 578, +420 321 722 116, +420 731 417 226"
329,https://alia13.webnode.cz/,https://alia13.webnode.cz/,main,,
330,https://euripidia-educa7.webnode.cz/,https://euripidia-educa7.webnode.cz/,main,info.euripidia@gmail.com,+420 604 533 230
331,https://euripidia-educa7.webnode.cz/,https://euripidia-educa7.webnode.cz/o-nas/,contact,info.euripidia@gmail.com,+420 604 533 230
332,http://www.romanojasnica.cz/,http://www.romanojasnica.cz/,main,"romano.j@seznam.cz, saslouny@seznam.cz, karika.karel@seznam.cz","420 475 501, 725 341 482, 721 786 577, 725 979 903, 882451339, 603 443
852, 420 475 501, 602 558 186, 605 263 495, 725 554 972, 702 289 536"
333,http://www.romanojasnica.cz/,http://www.romanojasnica.cz/kontakt/,contact,"romano.j@seznam.cz, saslouny@seznam.cz, karika.karel@seznam.cz","420 475 501, 725 341 482, 721 786 577, 725 979 903, 603 443
852, 602 558 186, 605 263 495, 725 554 972, 702 289 536"
334,http://www.romanojasnica.cz/,http://www.romanojasnica.cz/o-nas/,contact,,"420 475 501, 882451339"
335,http://www.romanojasnica.cz/,http://www.romanojasnica.cz/l/napsali-o-nas/,contact,,420 475 501
336,https://cz.linkedin.com/in/jana-kohnov%C3%A1-8a486057,https://cz.linkedin.com/in/jana-kohnov%C3%A1-8a486057,main,,
337,https://psycholog-iva-gregorova.business.site/,https://psycholog-iva-gregorova.business.site/,main,,
338,http://www.usti.ymca.cz,http://www.usti.ymca.cz,main,usti@ymca.cz,+420 475 220 831
339,http://www.tadyated.org/,http://www.tadyated.org/,main,"helena.zemanova@tadyated.orgMiroslav, jana.edelova@tadyated.org, petra.burzova@tadyated.orgMark, dobrovolnictvi@tadyated.org, anna.buresova@tadyated.org, katerina.chmelova@tadyated.orgOnd, dana.kobrlova@tadyated.orgKate, tereza.buchtova@tadyated.orgRenata, alzbeta.petruv@tadyated.org, alena.hajsmanova@tadyated.orgAnna, tereza.kopp@tadyated.orgBarbora, katerina.trckova@tadyated.orgPetra, info@tadyated.orgTelefon, info@tadyated.org, jitka.seflova@tadyated.orgTa, michaela.stehlikova@tadyated.org, jakub.chabr@tadyated.org, marketa.vacovska@tadyated.org, miroslav.gazak@tadyated.org, fundraising@tadyated.org, ondrej.dvorak@tadyated.org, renata.fatkhullina@tadyated.orgMark, marketa.kucharova@tadyated.org, zuzana.vitovcova@tadyated.org, jakub.sachr@tadyated.org, tatana.vacovska@tadyated.orgZuzana, barbora.mendlova@tadyated.orgJana","+420 724 247 191, 185693404, +420 778 086 007, +420 774 452 918, +420 778 096 007, 775 726 414, +420 608 815 230, +420 722 006 118, +420 604 521 746, +420 775 726 420, +420 775 726 414, +420 608561835, +420 774 951 121, +420 773 729 942, +420 774 054 184, +420 775 413 356, +420 774 750 743, +420 774 452 917, +420 608 293 626, +420 608 190 711, +420 776 733 586"
340,http://www.tadyated.org/,http://tadyated.org/home-version-5/kontakty/,contact,"helena.zemanova@tadyated.orgMiroslav, jana.edelova@tadyated.org, katerina.chmelova@tadyated.orgOnd, dana.kobrlova@tadyated.orgKate, tereza.buchtova@tadyated.orgRenata, alzbeta.petruv@tadyated.org, alena.hajsmanova@tadyated.orgAnna, tereza.kopp@tadyated.orgBarbora, katerina.trckova@tadyated.orgPetra, jitka.seflova@tadyated.orgTa, michaela.stehlikova@tadyated.org, info@tadyated.org, miroslav.gazak@tadyated.org, zuzana.vitovcova@tadyated.org, petra.burzova@tadyated.orgMark, dobrovolnictvi@tadyated.org, anna.buresova@tadyated.org, info@tadyated.orgTelefon, jakub.chabr@tadyated.org, marketa.vacovska@tadyated.org, fundraising@tadyated.org, ondrej.dvorak@tadyated.org, renata.fatkhullina@tadyated.orgMark, marketa.kucharova@tadyated.org, jakub.sachr@tadyated.org, tatana.vacovska@tadyated.orgZuzana, barbora.mendlova@tadyated.orgJana","+420 724 247 191, 185693404, +420 778 086 007, 775 726 414, +420 608 815 230, +420 604 521 746, +420 775 726 420, +420 608561835, +420 774 951 121, +420 773 729 942, +420 775 726 414, +420 774 750 743, +420 608 190 711, +420 774 452 918, +420 778 096 007, +420 722 006 118, +420 774 054 184, +420 775 413 356, +420 774 452 917, +420 608 293 626, +420 776 733 586"
341,http://www.tadyated.org/,http://tadyated.org/co-delame/,contact,info@tadyated.org,"185693404, +420 775 726 414"
342,https://plzen-psycholog.cz/,https://plzen-psycholog.cz/,main,i.gregorova@centrum.cz,+420 775 574 570
343,https://plzen-psycholog.cz/,https://plzen-psycholog.cz/#kontakty,contact,i.gregorova@centrum.cz,+420 775 574 570
344,https://cdz9.cz/,https://cdz9.cz/,main,info@cdz9.cz,"420 734 785, 734 785 106"
345,https://cdz9.cz/,https://www.cdz9.cz/kontakt/,contact,info@cdz9.cz,"420 734 785, 734 785 106"
346,https://murgasova.cz/,https://murgasova.cz/,main,,+420 608 703 358
347,https://murgasova.cz/,https://murgasova.cz/kontakty/,contact,,+420 608 703 358
348,https://kh.charita.cz,https://kh.charita.cz,main,charita@kh.hk.caritas.cz,"327 313 110, 327 315 719, 327 313 110, 441888359"
349,https://kh.charita.cz,https://kh.charita.cz/pomahame/obcanska-poradna/kontaktni-formular-obcanska-poradna-kutna-hora/,contact,charita@kh.hk.caritas.cz,"327 313 110, 441888359"
350,https://kh.charita.cz,https://kh.charita.cz/kdo-jsme/kontakt/kontaktni-formular-obcanske-poradny-kutna-hora/,contact,charita@kh.hk.caritas.cz,"327 313 110, 441888359"
351,https://kh.charita.cz,https://kh.charita.cz/kdo-jsme/kontakt/,contact,charita@kh.hk.caritas.cz,"327 313 110, 327 313 110, 327 315 719, 441888359"
352,http://www.psychotera.cz,http://www.psychotera.cz,main,poupetova@psychotera.czObjedn,"602 628 619, 274 816 491, +420 723 027 431, 272 653 768"
353,http://www.psychotera.cz,https://psychotera.cz/cenik/,contact,poupetova@psychotera.czObjedn,+420 723 027 431
354,http://www.psychotera.cz,https://psychotera.cz/partners/,contact,,"272 653 768, 274 816 491, 602 628 619"
355,https://pisek.charita.cz,https://pisek.charita.cz,main,info@pisek.charita.cz,"775 028 637, 731 059 912, 731 067 295, 737 229 096, 730 577 330, 396846271, 734 891 686, 732 955 685, 605 524 471, 731 598 977, 382 589 108, 737 611 927, 731 549 778, 603 567 097, 734 360 974, 737 612 248, 605 526 359, 735 713 557, 731 161 073, 730 577 332, 724 426 819, 731 059 549, 730 543 422, 732 894 601, 732 955 685, 731 151 037"
356,https://pisek.charita.cz,https://pisek.charita.cz/kontakty/,contact,info@pisek.charita.cz,"775 028 637, 731 067 295, 734 891 686, 605 524 471, 731 598 977, 737 611 927, 731 549 778, 605 526 359, 735 713 557, 730 577 332, 730 543 422, 724 426 819, 731 059 549, 732 955 685, 737 229 096, 730 577 330, 732 955 685, 382 589 108, 603 567 097, 734 360 974, 737 612 248, 731 059 912, 731 161 073, 732 894 601, 731 151 037"
357,https://pisek.charita.cz,https://pisek.charita.cz/o-charite/kontakty/,contact,info@pisek.charita.cz,"732 955 685, 732 955 685"
358,https://pisek.charita.cz,https://pisek.charita.cz/kdo-jsme/,contact,info@pisek.charita.cz,"396846271, 732 955 685, 732 955 685"
359,http://www.zdar.charita.cz,http://www.zdar.charita.cz,main,ochzr@zdar.charita.cz,"566 626 040, 566626040, 739 344 056, 566 626 040, 739 344 056, 739344056, 110889787"
360,http://www.zdar.charita.cz,http://www.zdar.charita.cz/kontakty/,contact,ochzr@zdar.charita.cz,"566 626 040, 566626040, 739 344 056, 739344056, 110889787"
361,http://www.zdar.charita.cz,http://www.zdar.charita.cz/o-nas/,contact,ochzr@zdar.charita.cz,"566626040, 739 344 056, 566 626 040, 739344056, 110889787"
362,http://www.prah-brno.cz,http://www.prah-brno.cz,main,"marie.mlatilikova@prahjm.cz, ekonom@prahjm.cz, 521centrum.zotaveni@prahjm.czAdresaTu, anezka.mikolajkova@prahjm.cz, sekretariat@prahjm.cz, 243regionsever@prahjm.czAdresaSvitavsk, info@prahjm.cz, 239ttdm@prahjm.czAdresa, 440bydleni@prahjm.czAdresaK, 544bydleni@prahjm.czAdresaLidick, marie.janackova@prahjm.cz, magdalena.heliskova@prahjm.cz, 068regionjih@prahjm.czAdresaPontassievsk, 766ttbjv@prahjm.czAdresa, jaroslav.hemala@prahjm.cz, 246regionvychod@prahjm.czAdresaTyr, personalni@prahjm.cz, 375regionjih@prahjm.czAdresaPontassievsk, 586bydleni@prahjm.czAdresa, cdzbrno@prahjm.czAdresaJihlavsk, 352komunitni.tym@prahjm.czAdresaTu, 737cdzpnbrno@prahjm.czAdresaJugosl, 545info@prahjm.czID, jan.bernatik@prahjm.cz, jiri.supa@prahjm.cz, michal.simicek@volny.cz, 035vcasnapodpora@prahjm.czAdresa, ekonomicke@prahjm.cz, propagace@prahjm.cz","+420 777 632 923, +420 734 585 766, +420 734 152 544, +420 605 156 239, +420 739 242 068, +420 605 992 243, +420 607 756 729, +420 603 192 746, +420 733 536 295, +420 733 643 379, +420 734 152 545, +420 730 141 352, +420 733 643 328, +420 739 293 521, +420 604 191 035, +420 737 390 737, +420 734 850 547, +420 734 850 586, +420 734 270 454, +420 734 152 545, +420 723 148 886, +420 734 277 492, +420 733 643 375, +420 606 586 440, +420 731 411 246"
363,http://www.prah-brno.cz,https://www.prahjm.cz/kontakt/,contact,"marie.mlatilikova@prahjm.cz, anezka.mikolajkova@prahjm.cz, sekretariat@prahjm.cz, 243regionsever@prahjm.czAdresaSvitavsk, marie.janackova@prahjm.cz, magdalena.heliskova@prahjm.cz, jaroslav.hemala@prahjm.cz, 246regionvychod@prahjm.czAdresaTyr, personalni@prahjm.cz, 375regionjih@prahjm.czAdresaPontassievsk, 586bydleni@prahjm.czAdresa, 545info@prahjm.czID, jan.bernatik@prahjm.cz, jiri.supa@prahjm.cz, michal.simicek@volny.cz, propagace@prahjm.cz, ekonom@prahjm.cz, 521centrum.zotaveni@prahjm.czAdresaTu, info@prahjm.cz, 239ttdm@prahjm.czAdresa, 440bydleni@prahjm.czAdresaK, 544bydleni@prahjm.czAdresaLidick, 068regionjih@prahjm.czAdresaPontassievsk, 766ttbjv@prahjm.czAdresa, cdzbrno@prahjm.czAdresaJihlavsk, 352komunitni.tym@prahjm.czAdresaTu, 737cdzpnbrno@prahjm.czAdresaJugosl, 035vcasnapodpora@prahjm.czAdresa, ekonomicke@prahjm.cz","+420 734 585 766, +420 605 156 239, +420 607 756 729, +420 603 192 746, +420 733 643 379, +420 734 152 545, +420 739 293 521, +420 734 850 547, +420 734 850 586, +420 733 643 375, +420 731 411 246, +420 777 632 923, +420 734 152 544, +420 739 242 068, +420 605 992 243, +420 733 536 295, +420 730 141 352, +420 733 643 328, +420 737 390 737, +420 734 270 454, +420 734 152 545, +420 723 148 886, +420 734 277 492, +420 606 586 440, +420 604 191 035"
364,http://www.prah-brno.cz,https://www.prahjm.cz/o-nas-2/,contact,info@prahjm.cz,+420 734 152 545
365,https://mudrslanina.webnode.cz,https://mudrslanina.webnode.cz,main,,"+420 384 361 740, +420 384 391 774"
366,http://www.psychologiezlin.eu/,http://www.psychologiezlin.eu/,main,ordinace93@centrum.cz,"777 342 253, +420 777 342 253"
367,http://www.psychologiezlin.eu/,http://www.psychologiezlin.eu/#contact,contact,ordinace93@centrum.cz,"777 342 253, +420 777 342 253"
368,http://www.unko.cz/,http://www.unko.cz/,main,,
369,http://www.rodinnaporadnacb.cz/,http://www.rodinnaporadnacb.cz/,main,spramv@gmail.com,"+420 387 313 030, 573999028, 602 955 108, 387 438 703, +420 387 438 703, 387 438 703, 387 313 030"
370,http://www.rodinnaporadnacb.cz/,http://www.rodinnaporadnacb.cz/stredisko-pro-rodinu/kontakty,contact,spramv@gmail.com,"387 438 703, 573999028, 602 955 108, +420 387 438 703, 387 438 703, 387 313 030"
371,http://www.rodinnaporadnacb.cz/,http://www.rodinnaporadnacb.cz/kontakt,contact,spramv@gmail.com,"+420 387 313 030, 387 438 703, 573999028, 602 955 108, +420 387 438 703, 387 438 703, 387 313 030"
372,http://www.rodinnaporadnacb.cz/,http://www.rodinnaporadnacb.cz/linka-duvery/kontakt,contact,spramv@gmail.com,"+420 387 313 030, 573999028, 602 955 108, 387 438 703, 387 438 703, 387 313 030"
373,http://www.spirala-ul.cz/,http://www.spirala-ul.cz/,main,"vedouci.ic@spirala-ul.czMgr, projekty@spirala-ul.czFacebook, deti@spirala-ul.cz, vedouci.cki@spirala-ul.czMgr, intervencnicentrum@spirala-ul.czTel, mail@spirala-ul.cz","355939536, 475 511 811, 475 603 390, 200258360, +420 475 603 390, +420 475 511 811, +420 472 743 835"
374,http://www.spirala-ul.cz/,https://spirala-ul.cz/kontakt/,contact,"projekty@spirala-ul.czFacebook, deti@spirala-ul.cz, vedouci.ic@spirala-ul.czMgr, vedouci.cki@spirala-ul.czMgr, intervencnicentrum@spirala-ul.czTel","355939536, 475 511 811, 475 603 390, 200258360, +420 475 603 390, +420 475 511 811, +420 472 743 835"
375,http://www.spirala-ul.cz/,https://spirala-ul.cz/o-nas/,contact,mail@spirala-ul.cz,"200258360, 475 511 811, 475 603 390"
376,https://psychologicka-poradna-tabor.cz,https://psychologicka-poradna-tabor.cz,main,,
377,https://pardubice.nempk.cz/,https://pardubice.nempk.cz/,main,E-mailposta.pardubice@nempk.cz,840 111 246
378,https://pardubice.nempk.cz/,https://pardubice.nempk.cz/informace/o-nasi-spolecnosti,contact,E-mailposta.pardubice@nempk.cz,840 111 246
379,http://www.psychologove.cz/,http://www.psychologove.cz/,main,info@psychologove.cz,"190 305 736, 792 710 760, 734 502 526"
380,http://www.psychologove.cz/,http://www.psychologove.cz/kontakt/,contact,info@psychologove.cz,"190 305 736, 792 710 760, 734 502 526"
381,https://psychologicke-centrum-kromeriz.webnode.cz/,https://psychologicke-centrum-kromeriz.webnode.cz/,main,,"+420 604 26 73 36, 604 267 336, 605 489 593, 739 119 047"
382,https://psychologicke-centrum-kromeriz.webnode.cz/,https://psychologicke-centrum-kromeriz.webnode.cz/o-nas/,contact,,+420 604 26 73 36
383,https://psychologicke-centrum-kromeriz.webnode.cz/,https://psychologicke-centrum-kromeriz.webnode.cz/kontakt/,contact,,"+420 604 26 73 36, 604 267 336, 739 119 047, 605 489 593"
384,https://ordinace-thamova.webnode.cz/,https://ordinace-thamova.webnode.cz/,main,,
385,http://www.psychologcimlova.cz,http://www.psychologcimlova.cz,main,,
386,https://psychiatrie-pelhrimov.webnode.cz/,https://psychiatrie-pelhrimov.webnode.cz/,main,psychamb.prochazka.pe@gmail.com,565 325 608
387,https://psychiatrie-pelhrimov.webnode.cz/,https://psychiatrie-pelhrimov.webnode.cz/kontakt/,contact,psychamb.prochazka.pe@gmail.com,565 325 608
388,https://psychiatrie-pelhrimov.webnode.cz/,https://psychiatrie-pelhrimov.webnode.cz/o-nas/,contact,psychamb.prochazka.pe@gmail.com,565 325 608
389,http://www.psychoterapeuti.cz,http://www.psychoterapeuti.cz,main,,606341197
390,http://www.psychoterapeuti.cz,http://www.psychoterapeuti.cz/spolecnost-cpts/aktuality/45-kontaktni-informace,contact,,
391,http://www.psychoterapeuti.cz,http://www.psychoterapeuti.cz/kontakt,contact,,
392,https://nemkv.cz,https://nemkv.cz,main,info@kkn.cz,"227290217, 108665022"
393,https://mestokladno.cz,https://mestokladno.cz,main,posta@mestokladno.czElektronick,+420 312 604 111
394,http://www.ymkarium.ymca.cz,http://www.ymkarium.ymca.cz,main,,
395,http://www.sasmcb.cz,http://www.sasmcb.cz,main,"martin.koubek@sasmcb.cz, anna.petrzikova@sasmcb.cz, jaroslav.babicky@sasmcb.cz, ilona.paulatova@sasmcb.cz, ondrej.trojek@sasmcb.cz, radka.rybakova@sasmcb.cz, eva.hajduskova@sasmcb.cz, michaela.valentova@sasmcb.cz, adela.kaiserova@sasmcb.cz, sasmcb@sasmcb.cz, barbora.matulova@sasmcb.cz, zuzana.konzalova@sasmcb.cz, katia.bigolinova@sasmcb.cz, matej.cerny@sasmcb.cz, kveta.herrmannova@sasmcb.cz, katerina.tinterova@sasmcb.cz, pavel.kuchar@sasmcb.cz, dagmar.kolarova@sasmcb.cz, tomas.brychta@sasmcb.cz, stepan.vondrasek@sasmcb.cz, kubicek.dpo@2kconsulting.cz, hana.laschova@sasmcb.cz, miriam.horakova@sasmcb.cz, zuzana.vodakova@sasmcb.cz","+420 777 607 600, +420 730 161 217, +420 603 989 101, +420 734 435 030, +420 385 341 877, +420 731 604 361, +420 734 435 031, +420 910 441 242, +420 730 161 218, 108200266, +420 731 619 886, +420 728 919 079, +420 733 755 922, +420 385 341 563, +420 731 625 955, +420 585 155 100, +420 734 862 813, +420 734 862 812, +420 733 741 521, +420 603 192 278, +420 731 600 066, +420 734 435 032, +420 733 755 921, +420 732 639 178, +420 733 741 553"
396,http://www.sasmcb.cz,https://www.sasmcb.cz/o-nas/kontakty/,contact,"anna.petrzikova@sasmcb.cz, jaroslav.babicky@sasmcb.cz, radka.rybakova@sasmcb.cz, adela.kaiserova@sasmcb.cz, katia.bigolinova@sasmcb.cz, matej.cerny@sasmcb.cz, kveta.herrmannova@sasmcb.cz, katerina.tinterova@sasmcb.cz, dagmar.kolarova@sasmcb.cz, tomas.brychta@sasmcb.cz, stepan.vondrasek@sasmcb.cz, hana.laschova@sasmcb.cz, miriam.horakova@sasmcb.cz, zuzana.vodakova@sasmcb.cz, martin.koubek@sasmcb.cz, ilona.paulatova@sasmcb.cz, ondrej.trojek@sasmcb.cz, eva.hajduskova@sasmcb.cz, michaela.valentova@sasmcb.cz, sasmcb@sasmcb.cz, barbora.matulova@sasmcb.cz, zuzana.konzalova@sasmcb.cz, pavel.kuchar@sasmcb.cz, kubicek.dpo@2kconsulting.cz","+420 777 607 600, +420 730 161 217, +420 603 989 101, +420 734 435 030, +420 731 604 361, +420 734 435 031, +420 910 441 242, +420 728 919 079, +420 585 155 100, +420 734 862 812, +420 734 435 032, +420 732 639 178, +420 385 341 877, +420 730 161 218, 108200266, +420 733 755 922, +420 385 341 563, +420 731 625 955, +420 734 862 813, +420 733 741 521, +420 603 192 278, +420 731 600 066, +420 731 619 886, +420 733 755 921, +420 733 741 553"
397,https://www.agarta.cz/,https://www.agarta.cz/,main,"jakub.olsak@agarta.cz, poradna@agarta.cz, sarka.vlckova@agarta.cz, agarta@agarta.cz, kcvalmez@agarta.cz, terenniprogramy@agarta.cz, kcvsetin@agarta.cz, jiri.tuhovcak@agarta.cz, kcvm@agarta.cz, iveta.olsakova@agarta.cz, vendula.patkosova@agarta.cz","+420 702 146 960, +420 724 373 344, 1879755 01, 197293221, +420 602 125 306, 420 724 370, +420 602 658 087, +420 737 451 757, +420 571 436 900, +420 737 451 756, +420 571 436 900, +420 739 829 678, 420 702 149"
398,https://www.agarta.cz/,https://www.agarta.cz/napsali-o-nas/,contact,agarta@agarta.cz,"+420 571 436 900, 197293221"
399,https://www.agarta.cz/,https://www.agarta.cz/kontakt/,contact,"jakub.olsak@agarta.cz, poradna@agarta.cz, sarka.vlckova@agarta.cz, agarta@agarta.cz, terenniprogramy@agarta.cz, kcvsetin@agarta.cz, jiri.tuhovcak@agarta.cz, kcvm@agarta.cz, iveta.olsakova@agarta.cz, vendula.patkosova@agarta.cz","+420 702 146 960, +420 724 373 344, +420 602 125 306, 197293221, 420 724 370, +420 602 658 087, +420 571 436 900, +420 737 451 756, +420 571 436 900, +420 739 829 678, 420 702 149"
400,https://www.agarta.cz/,https://www.agarta.cz/kontaktni-centra/,contact,agarta@agarta.cz,"+420 571 436 900, 197293221"
401,https://www.agarta.cz/,https://www.agarta.cz/kontaktni-centrum-klic/,contact,"agarta@agarta.cz, kcvsetin@agarta.cz","1879755 01, 197293221, +420 737 451 757, +420 571 436 900, +420 571 436 900"
402,https://www.agarta.cz/,http://www.agarta.cz/kontaktni-centrum-klic/,contact,"agarta@agarta.cz, kcvsetin@agarta.cz","1879755 01, 197293221, +420 737 451 757, +420 571 436 900, +420 571 436 900"
403,https://www.agarta.cz/,http://www.agarta.cz/kontaktni-centra/,contact,agarta@agarta.cz,"+420 571 436 900, 197293221"
404,https://www.agarta.cz/,https://www.agarta.cz/kontaktni-centrum-klic-2/,contact,"kcvalmez@agarta.cz, agarta@agarta.cz, kcvsetin@agarta.cz","1879755 01, 197293221, +420 602 658 087, +420 571 436 900, +420 571 436 900"
405,https://www.agarta.cz/,https://www.agarta.cz/o-nas/,contact,agarta@agarta.cz,"+420 571 436 900, 197293221"
406,http://www.zbb.cz,http://www.zbb.cz,main,"ucetni@zbb.cz, josef.fucik@zbb.cz, mirka.pilatova@zbb.cz, denni.stacionarA@zbb.cz, miroslav.salay@zbb.cz, info@zbb.cz, sitja@seznam.cz, iva.krupkova@zbb.cz, vera.dejmkova@zbb.cz, dilna@zbb.cz, lenka.rudolfova@zbb.cz, andrea.cechova@zbb.cz, miroslava.kobrova@zbb.cz, jitka.fucikova@zbb.cz, denni.stacionarB@zbb.cz, m.vokurkova@zbb.cz, lenka.kirsch@zbb.cz, miroslav.dvorak@zbb.cz","+420 493 724 159, +420 493 724 159, 776 552 505, 078851155, 603 434 833, 600100000, 606 035 895, 851155029, 739 617 636, +420 603 434 833, 727 952 639, 602 298 966, 731 470 400, 602 594 249, +420 720 994 024, 731 070 142, 725 354 924, 720 994 024, +420 731 070 142, 724 338 308, 603 828 353, 602 393 368, 722 730 464, 603 828 353, 607 862 632, 606 035 895"
